creature_id,creature_name,prompt,negative_prompt
8c8f1cbf-90b0-421e-8a0f-77b912145c50,Aggressive Silver Slime Blob,"cute figurine style, aggressive slime blob character, silver and gold color scheme, roaring stance with raised head, magical sparkles, mystical runes, arcane glow, garden background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
c254349e-7a57-4b8b-bb22-27d5f5702c66,Naturalistic Basilisk of Serpent,"cute figurine style, aggressive basilisk character, silver and gold color scheme, roaring with mouth open, void energy, dark particles, skyscraper background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
8e325323-6e6c-4c9d-b174-6162df4054f1,Goldwing Crystal Dragon,"dark ornate details, elegant gothic style, aggressive crystal dragon character, gold and brown color scheme, roaring with mouth open, ethereal glow, spiritual wisps, ghostly aura, ruins background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
3905d378-4f1b-4cd2-8f04-516e8f477e97,Gold Naturalistic Pyramid Pet,"cute figurine style, proud pyramid pet character, gold and flame color scheme, roaring stance with raised head, terminal background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
c66aceee-e241-4d7a-9fc4-3eddd87310c5,Silverwing Bear,"cute figurine style, proud bear character, silver and gold color scheme, roaring with mouth open, sky background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
e8fd38b6-d8d5-454a-b72b-cbd3523f91f4,Gothic Flying Chair of Object,"dark ornate details, elegant gothic style, aggressive flying chair character, gold and flame color scheme, roaring with mouth open, electric sparks, lightning details, energy crackling, cave background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
3b257c28-5a12-4698-aae9-e6c5525f805b,Proud Silver Script Snake,"cute figurine style, proud script snake character, silver and gold color scheme, roaring stance with raised head, frost crystals, icy effects, cold mist, marsh background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
40e767a0-e00c-4bc4-814d-7acaf84fb0bb,The Proud Code Spider,"dark ornate details, elegant gothic style, proud code spider character, gold and flame color scheme, roaring stance with raised head, floating debris, gravity distortion effects, cave background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
38273b81-3ed4-43cd-af9c-03d8b022ed8b,Goldwing Hydra,"cute figurine style, proud hydra character, gold and flame color scheme, fierce roar pose, small leaves, flower details, natural elements, savannah background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
08aab998-32ac-421e-9d5c-878eda45b1ad,Proud Gold Willow Spirit,"dark ornate details, elegant gothic style, proud willow spirit character, gold and brown color scheme, fierce roar pose, frost crystals, icy effects, cold mist, shrine background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
6528d053-e788-4cf4-b9ad-ff15b2150497,Gothic Goo Blob of Blob,"dark ornate details, elegant gothic style, proud goo blob character, gold and brown color scheme, roaring with mouth open, frost crystals, icy effects, cold mist, archive background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
8c659e66-3e12-47d2-9168-8cddb4ee288c,Tiger of Gold Naturalistic,"cute figurine style, aggressive tiger character, gold and flame color scheme, roaring with mouth open, frost crystals, icy effects, cold mist, kitchen background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
21c39c1d-ee42-42aa-8fac-3858cbc590d7,Aggressive Silver Crystal Dragon,"dark ornate details, elegant gothic style, aggressive crystal dragon character, silver and gold color scheme, roaring stance with raised head, glowing aura, light rays, radiant effect, server room background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
d143f992-40e4-426c-8d9d-d9aac88e877c,Silverwing Pale Echo,"dark ornate details, elegant gothic style, aggressive pale echo character, silver and gold color scheme, fierce roar pose, water droplets, flowing water elements, blue shimmer, void background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
ad737187-35c8-49e6-a8cf-06ebb82bf0d3,Ant of Silver Gothic,"dark ornate details, elegant gothic style, aggressive ant character, silver and gold color scheme, roaring stance with raised head, dimension fold background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
4e980dc0-8f9a-41af-a222-d6aa000809bb,Gothic Mirror Echo of Echo,"dark ornate details, elegant gothic style, proud mirror echo character, gold and flame color scheme, fierce roar pose, magical sparkles, mystical runes, arcane glow, desert background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
f70c2dfb-8b4b-43d9-868f-a0c78fa94b70,Serpent Chimera of Silver Gothic,"dark ornate details, elegant gothic style, proud serpent chimera character, silver and gold color scheme, fierce roar pose, jungle background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
2dd12af2-5e44-46b8-b77d-c268223088d1,The Proud Dancing Book,"cute figurine style, proud dancing book character, gold and brown color scheme, roaring stance with raised head, void energy, dark particles, lagoon background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
07217daa-301b-4b06-a62c-6af1aece4034,Stretchy Snake of Gold Naturalistic,"cute figurine style, proud stretchy snake character, gold and flame color scheme, roaring stance with raised head, small leaves, flower details, natural elements, chamber background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
e6c2dff6-276d-4cc6-81bf-a7cb5abf8845,The Aggressive Raven,"dark ornate details, elegant gothic style, aggressive raven character, silver and gold color scheme, roaring with mouth open, sound wave effects, musical notes, skyscraper background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
7d3c4ae7-ea25-465e-96f3-c63b8bcf9174,Proud Silver Blob Critter,"cute figurine style, proud blob critter character, silver and gold color scheme, fierce roar pose, playground background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
52d93823-985a-4ebb-869a-8c006901059c,Gothic Thunder Phoenix of Phoenix,"dark ornate details, elegant gothic style, aggressive thunder phoenix character, gold and brown color scheme, roaring with mouth open, subtle fire effects, warm glow, flame accents, sacred grove background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
ad8362ef-b526-4061-b411-d9d0cc44f7db,Goldwing Phase Shifter,"dark ornate details, elegant gothic style, aggressive phase shifter character, gold and brown color scheme, roaring stance with raised head, sacred grove background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
c0b39f5c-4325-4a10-8c27-6a5877073612,Gold Naturalistic Dancing Book,"cute figurine style, aggressive dancing book character, gold and flame color scheme, roaring with mouth open, water droplets, flowing water elements, blue shimmer, cyberspace background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
3315fc2f-ba23-431a-a6d5-37fecbb10bbc,Naturalistic Serpent Chimera of Chimera,"cute figurine style, aggressive serpent chimera character, silver and gold color scheme, fierce roar pose, ethereal glow, spiritual wisps, ghostly aura, forest background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
8aeb3107-e57b-49f2-b039-3a4117ab0459,Aggressive Gold Treefolk,"dark ornate details, elegant gothic style, aggressive treefolk character, gold and brown color scheme, roaring with mouth open, dark aura, shadow wisps, mysterious glow, reef background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
89c49d6e-59dd-4ef1-9d57-6d95ddb07bbe,Silver Naturalistic Dolphin,"cute figurine style, aggressive dolphin character, silver and gold color scheme, fierce roar pose, dark aura, shadow wisps, mysterious glow, deep sea background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
882e179e-01f1-455e-bfbe-0ca8d5468e02,Gothic Thunder Cub of Weather,"dark ornate details, elegant gothic style, proud thunder cub character, gold and brown color scheme, fierce roar pose, frost crystals, icy effects, cold mist, deep sea background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
636da914-7da6-4aea-a258-7e9dfa40bfce,Gold Naturalistic Cloud Sprite,"cute figurine style, proud cloud sprite character, gold and brown color scheme, fierce roar pose, subtle fire effects, warm glow, flame accents, grove background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
ec4593d7-f31b-48c6-91a8-1a0d9965974f,Proud Silver Prismatic Radiance,"dark ornate details, elegant gothic style, proud prismatic radiance character, silver and gold color scheme, fierce roar pose, electric sparks, lightning details, energy crackling, sacred grove background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
05a6697d-7d5c-4cab-8b64-f4cb53c567d3,Goldwing Griffin,"cute figurine style, proud griffin character, gold and brown color scheme, fierce roar pose, dark aura, shadow wisps, mysterious glow, forest background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
9290b1dd-22d0-4f69-a62d-163ebe085de3,Gothic Solar Phoenix of Phoenix,"dark ornate details, elegant gothic style, aggressive solar phoenix character, gold and brown color scheme, roaring with mouth open, dark aura, shadow wisps, mysterious glow, ocean background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
17fb744e-0e1f-446d-b098-0b6087c98d8a,Starcloud Dragon of Gold Naturalistic,"cute figurine style, aggressive starcloud dragon character, gold and brown color scheme, fierce roar pose, electric sparks, lightning details, energy crackling, chronoscape background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
b024a83e-f332-4dc2-9d57-4a9350d1fb64,Silverwing Dragonfly,"dark ornate details, elegant gothic style, proud dragonfly character, silver and gold color scheme, roaring with mouth open, cliffs background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
eea91ddd-6425-479b-88c8-49130957b1b6,Rune Sigil of Silver Naturalistic,"cute figurine style, proud rune sigil character, silver and gold color scheme, roaring stance with raised head, digital patterns, matrix code, tech patterns, playground background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
29f1cd81-091a-4ddc-a54e-1a34e708c9f3,The Aggressive Basilisk,"dark ornate details, elegant gothic style, aggressive basilisk character, gold and brown color scheme, roaring with mouth open, subtle fire effects, warm glow, flame accents, reef background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
9c59bd56-bfdd-4654-b462-43c89934c4db,Goo Blob of Gold Naturalistic,"cute figurine style, aggressive goo blob character, gold and brown color scheme, fierce roar pose, small leaves, flower details, natural elements, core background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
e132639c-4c8b-4f31-8ec4-f92159416a83,Silverwing Galaxy Wyrm,"cute figurine style, proud galaxy wyrm character, silver and gold color scheme, roaring stance with raised head, glowing aura, light rays, radiant effect, skyscraper background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
20628a42-09aa-489e-ae05-502df58819dc,Silver Naturalistic Googly-eyed Gremlin,"cute figurine style, aggressive googly-eyed gremlin character, silver and gold color scheme, fierce roar pose, subtle fire effects, warm glow, flame accents, jungle background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
d545d822-e689-4397-bc10-d87603b02f75,Turtle of Gold Naturalistic,"cute figurine style, aggressive turtle character, gold and flame color scheme, fierce roar pose, sound wave effects, musical notes, playground background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
375a81f5-4a08-49ab-baae-ca4ecbaa260f,Silverwing Heart Pulse,"dark ornate details, elegant gothic style, proud heart pulse character, silver and gold color scheme, fierce roar pose, ocean background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
58eefa93-893b-4f97-9387-b87071c89584,Gold Naturalistic Beetle,"cute figurine style, proud beetle character, gold and brown color scheme, roaring with mouth open, floating debris, gravity distortion effects, desert background, studio lighting, soft shadows, high quality lighting, very detailed, high quality, great textures, professional, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
f9b49eae-3384-4f4f-bc55-b7366f1a6ac1,Gothic Unicorn of Celestial Beast,"dark ornate details, elegant gothic style, aggressive unicorn character, gold and brown color scheme, roaring stance with raised head, kitchen background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
1733d081-d82e-4f96-a455-36055fa42fc9,Aggressive Gold Wolf,"cute figurine style, aggressive wolf character, gold and brown color scheme, roaring stance with raised head, cave background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
6caf4d81-90a9-41aa-a1fc-64f54f7d54e5,Gold Naturalistic Eagle Chimera,"cute figurine style, aggressive eagle chimera character, gold and brown color scheme, fierce roar pose, desert background, studio lighting, soft shadows, high quality lighting, very detailed, high quality, great textures, professional, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
0a132991-4432-401b-90dd-87552445c071,Temporal Shadow of Gold Gothic,"dark ornate details, elegant gothic style, proud temporal shadow character, gold and brown color scheme, roaring with mouth open, nebula background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
29734190-f30d-4c2e-8107-f6019355ded7,Chrono Beast of Gold Naturalistic,"cute figurine style, proud chrono beast character, gold and flame color scheme, roaring with mouth open, temple background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
b43c0bb5-4a47-4ad4-b25b-fc327d697b2c,Aggressive Gold Gravity Whale,"cute figurine style, aggressive gravity whale character, gold and brown color scheme, roaring with mouth open, prism background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
d31a5c65-1118-4f12-82c0-6d44a3edf6fa,The Aggressive Meteor Wolf,"cute figurine style, aggressive meteor wolf character, gold and flame color scheme, roaring stance with raised head, glowing aura, light rays, radiant effect, toybox background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
3a4cf6aa-0b30-4698-b29b-5f3c226546a1,Goldwing Pale Echo,"cute figurine style, proud pale echo character, gold and brown color scheme, fierce roar pose, subtle fire effects, warm glow, flame accents, ruins background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
0eeda4cc-960f-4e9c-99d7-671f52641287,The Aggressive Dragonfly,"cute figurine style, aggressive dragonfly character, gold and brown color scheme, roaring with mouth open, terminal background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
ce9bd564-c376-45f0-8c64-8aae692a5de6,Proud Gold Googly-eyed Gremlin,"cute figurine style, proud googly-eyed gremlin character, gold and brown color scheme, roaring with mouth open, dark aura, shadow wisps, mysterious glow, cyberspace background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
6da27ff9-aa9d-4e13-bb91-59fed7272724,Aggressive Silver Bendy Dog,"cute figurine style, aggressive bendy dog character, silver and gold color scheme, fierce roar pose, subtle fire effects, warm glow, flame accents, mountain background, studio lighting, soft shadows, high quality lighting, very detailed, high quality, great textures, professional, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
d57120ba-a059-4b83-bfe4-b3369c1460fa,Goldwing Kitsune,"cute figurine style, proud kitsune character, gold and brown color scheme, roaring with mouth open, arcade background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
b756b775-2f3a-4125-870c-758bd1f4af18,Silver Gothic Parrot,"dark ornate details, elegant gothic style, aggressive parrot character, silver and gold color scheme, fierce roar pose, water droplets, flowing water elements, blue shimmer, riverbank background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
cb3eefa2-99a2-460a-a036-1c5d38d31cd5,Rainbow Spectra of Silver Naturalistic,"cute figurine style, proud rainbow spectra character, silver and gold color scheme, roaring with mouth open, glowing aura, light rays, radiant effect, cave background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
ebd9c46a-b0fe-401d-a23c-479f441ffb1d,Silver Gothic Fading Echo,"dark ornate details, elegant gothic style, aggressive fading echo character, silver and gold color scheme, fierce roar pose, frost crystals, icy effects, cold mist, core background, studio lighting, soft shadows, high quality lighting, very detailed, high quality, great textures, professional, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
530397ef-d11c-4283-bb0b-385a8287da31,Cherry Blossom of Gold Naturalistic,"cute figurine style, aggressive cherry blossom character, gold and brown color scheme, fierce roar pose, electric sparks, lightning details, energy crackling, horizon background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
a82bee06-9ade-4eae-991a-55087adeb22e,Vineborn of Silver Naturalistic,"cute figurine style, aggressive vineborn character, silver and gold color scheme, roaring with mouth open, ethereal glow, spiritual wisps, ghostly aura, shrine background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
a6f3e256-9005-4adf-ba2a-8531d6ac0bf5,Wolf of Gold Naturalistic,"cute figurine style, proud wolf character, gold and flame color scheme, fierce roar pose, tower background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
d966a770-26c5-4872-afda-9d2068b9b0ed,Goldwing Turtle,"dark ornate details, elegant gothic style, proud turtle character, gold and flame color scheme, fierce roar pose, magical sparkles, mystical runes, arcane glow, arcade background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
f945d0ac-32e6-4df7-beef-4f8aca23b071,Proud Silver Firefly,"cute figurine style, proud firefly character, silver and gold color scheme, roaring stance with raised head, prism background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
6f6d9c2d-7180-4b82-9eee-88a328e3c837,Goldwing Dancing Book,"dark ornate details, elegant gothic style, aggressive dancing book character, gold and brown color scheme, roaring with mouth open, floating debris, gravity distortion effects, toybox background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
19ed54f8-82e1-4ca0-b118-1774b68be123,Ice Dragon of Gold Gothic,"dark ornate details, elegant gothic style, proud ice dragon character, gold and brown color scheme, fierce roar pose, playground background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
9efe3e41-ec2d-4a2e-ae9a-988f38811321,The Proud Petalbeast,"cute figurine style, proud petalbeast character, silver and gold color scheme, roaring stance with raised head, sound wave effects, musical notes, playground background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
85edb8e1-268f-4338-a26a-f603998bbeb0,Naturalistic Script Snake of Code,"cute figurine style, aggressive script snake character, silver and gold color scheme, fierce roar pose, ethereal glow, spiritual wisps, ghostly aura, toybox background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
ba0b32ae-16e9-41ab-8e0e-e70cdb27aee2,The Proud Tiger,"dark ornate details, elegant gothic style, proud tiger character, gold and brown color scheme, roaring with mouth open, water droplets, flowing water elements, blue shimmer, shrine background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
